,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
1124,scientific reports,Whole genome sequencing and phylogenetic analysis of strains of the agent of Lyme disease Borrelia burgdorferi from Canadian emergence zones,"['Shaun Tyler', 'Shari Tyson', 'Antonia Dibernardo', 'Michael Drebot', 'Edward J. Feil', 'Morag Graham', 'Natalie C. Knox', 'L. Robbin Lindsay', 'Gabriele Margos', 'Samir Mechai', 'Gary Van Domselaar', 'Harry A. Thorpe', 'Nick H. Ogden']",10.1038/s41598-018-28908-7,2018.0,7,journal-article,,,0,0,1,0,fr,en,
1125,bmj,"Long term survival, health, social functioning, and education in patients with European Lyme neuroborreliosis: nationwide population based cohort study","['Niels Obel', 'Ram B Dessau', 'Karen A Krogfelt', 'Jacob Bodilsen', 'Nanna S Andersen', 'Jens K Møller', 'Casper Roed', 'Lars H Omland', 'Claus B Christiansen', 'Svend Ellermann-Eriksen', 'Jette M Bangsborg', 'Klaus Hansen', 'Thomas L Benfield', 'Kenneth J Rothman', 'Henrik T Sørensen', 'Christian Ø Andersen', 'Anne-Mette Lebech']",10.1136/bmj.k1998,2018.0,18,journal-article,,,0,0,1,0,hr,en,
1126,bmc infectious diseases,First case report of inducible heart block in Lyme disease and an update of Lyme carditis,"['Don Walter Kannangara', 'Sindhu Sidra', 'Patel Pritiben']",10.1186/s12879-019-4025-0,2019.0,9,journal-article,,,0,0,1,0,en,en,
1127,bmj,Misleading information about Lyme disease,['Stella R Huyshe-Shires'],10.1136/bmj.l6385,2019.0,0,journal-article,,,0,0,1,0,hr,en,
1128,bmj,US Pentagon is told to investigate claims that Lyme disease is escaped bioweapon from cold war,['Owen Dyer'],10.1136/bmj.l4784,2019.0,0,journal-article,,,0,0,1,0,hr,en,
1129,molecular microbiology,Antigenic variation in the Lyme spirochete: detailed functional assessment of recombinational switching atvlsEin the JD1 strain ofBorrelia burgdorferi,"['Theodore B. Verhey', 'Mildred Castellanos', 'George Chaconas']",10.1111/mmi.14189,2019.0,3,journal-article,,,0,0,1,0,ro,en,
1130,scientific reports,Lyme Disease Patient Trajectories Learned from Electronic Medical Data for Stratification of Disease Risk and Therapeutic Response,"['Osamu Ichikawa', 'Benjamin S. Glicksberg', 'Nicholas Genes', 'Brian A. Kidd', 'Li Li', 'Joel T. Dudley']",10.1038/s41598-019-41128-x,2019.0,1,journal-article,,,0,0,1,0,fr,en,
1131,molecular microbiology,Outer surface protein polymorphisms linked to host‐spirochete association in Lyme borreliae,"['Danielle M. Tufts', 'Thomas M. Hart', 'Grace F. Chen', 'Sergios‐Orestis Kolokotronis', 'Maria A. Diuk‐Wasser', 'Yi‐Pin Lin']",10.1111/mmi.14209,2019.0,17,journal-article,,,0,0,1,0,ro,en,
1132,scientific reports,"Genomes, expression profiles, and diversity of mitochondria of the White-footed Deermouse Peromyscus leucopus, reservoir of Lyme disease and other zoonoses","['Alan G. Barbour', 'Hanjuan Shao', 'Vanessa J. Cook', 'James Baldwin-Brown', 'Jean I. Tsao', 'Anthony D. Long']",10.1038/s41598-019-54389-3,2019.0,6,journal-article,,,0,0,1,0,fr,en,
1133,molecular microbiology,"The Lyme disease spirochete's BpuR DNA/RNA‐binding protein is differentially expressed during the mammal–tick infectious cycle, which affects translation of the SodA superoxide dismutase","['Brandon L. Jutras', 'Christina R. Savage', 'William K. Arnold', 'Kathryn G. Lethbridge', 'Dustin W. Carroll', 'Kit Tilly', 'Aaron Bestor', 'Haining Zhu', 'Janakiram Seshu', 'Wolfram R. Zückert', 'Philip E. Stewart', 'Patricia A. Rosa', 'Catherine A. Brissette', 'Brian Stevenson']",10.1111/mmi.14336,2019.0,3,journal-article,,,0,0,1,0,ro,en,
1134,bmc infectious diseases,"Prevalence and determinants of persistent symptoms after treatment for Lyme borreliosis: study protocol for an observational, prospective cohort study (LymeProspect)","['Hedwig D. Vrijmoeth', 'Jeanine Ursinus', 'Margriet G. Harms', 'Tizza P. Zomer', 'Stefanie A. Gauw', 'Anna D. Tulen', 'Kristin Kremer', 'Hein Sprong', 'Hans Knoop', 'Yolande M. Vermeeren', 'Barend van Kooten', 'Leo A. B. Joosten', 'Bart-Jan Kullberg', 'Joppe W. R. Hovius', 'Cees C. van den Wijngaard']",10.1186/s12879-019-3949-8,2019.0,7,journal-article,,,0,0,1,0,en,en,
1135,scientific reports,"Spatial and temporal patterns of Lyme Neuroborreliosis on Funen, Denmark from 1995–2014","['Amalie Muus Andreasen', 'Petter Bart Dehlendorff', 'Fredrikke Christie Knudtzen', 'Rene Bødker', 'Lene Jung Kjær', 'Sigurdur Skarphedinsson']",10.1038/s41598-020-64638-5,2020.0,5,journal-article,,,0,0,1,0,fr,en,
1136,scientific reports,Author Correction: Membrane directed expression in Escherichia coli of BBA57 and other virulence factors from the Lyme disease agent Borrelia burgdorferi,"['Karie E. Robertson', 'Chloe D. Truong', 'Felicia M. Craciunescu', 'Jay-How Yang', 'Po-Lin Chiu', 'Petra Fromme', 'Debra T. Hansen']",10.1038/s41598-020-60882-x,2020.0,0,journal-article,,,0,0,1,0,fr,en,
1137,dmw - deutsche medizinische wochenschrift,Lyme-Borreliose und Neuroborreliose – Was ist neu?,"['Rick Dersch', 'Volker Fingerle']",10.1055/a-1265-4397,2021.0,0,journal-article,,,0,0,1,0,de,fr,
1138,scientific reports,"Author Correction: Incidence of notified Lyme borreliosis in Germany, 2013–2017","['Julia Enkelmann', 'Merle Böhmer', 'Volker Fingerle', 'Claudia Siffczyk', 'Dirk Werber', 'Martina Littmann', 'Sophie-Susann Merbecks', 'Carina Helmeke', 'Sabine Schroeder', 'Stefan Hell', 'Uwe Schlotthauer', 'Florian Burckhardt', 'Klaus Stark', 'Anika Schielke', 'Hendrik Wilking']",10.1038/s41598-021-92398-3,2021.0,0,journal-article,,,0,0,1,0,fr,en,
1139,scientific reports,Investigating BB0405 as a novel Borrelia afzelii vaccination candidate in Lyme borreliosis,"['M. J. Klouwens', 'J. J. Trentelman', 'J. I. Ersoz', 'F. Nieves Marques Porto', 'R. Sima', 'O. Hajdusek', 'M. Thakur', 'U. Pal', 'J. W. Hovius']",10.1038/s41598-021-84130-y,2021.0,0,journal-article,,,0,0,1,0,fr,en,
1140,molecular microbiology,Never say never again: Protein glycosylation in pathogenic bacteria,"[{'name': 'I. Benz', 'affiliation': 'Universitätsklinikum Münster, Munster, Germany'}]",10.1046/j.1365-2958.2002.03030.x,2002.0,168,Article,,,0,0,0,1,ro,en,
1141,molecular microbiology,Bioluminescent imaging of Borrelia burgdorferi in vivo demonstrates that the fibronectin-binding protein BBK32 is required for optimal infectivity,"[{'name': 'J. Hyde', 'affiliation': 'Texas A and M Health Science Center, College Station, United States'}]",10.1111/j.1365-2958.2011.07801.x,2011.0,73,Article,,,0,0,0,1,ro,en,
1142,molecular microbiology,The coenzyme A disulphide reductase of Borrelia burgdorferi is important for rapid growth throughout the enzootic cycle and essential for infection of the mammalian host,"[{'name': 'C.H. Eggers', 'affiliation': 'Quinnipiac University, Hamden, United States'}]",10.1111/j.1365-2958.2011.07845.x,2011.0,32,Article,,,0,0,0,1,ro,en,
1143,molecular microbiology,Lipoprotein succession in Borrelia burgdorferi: Similar but distinct roles for OspC and VlsE at different stages of mammalian infection,"[{'name': 'K. Tilly', 'affiliation': 'National Institutes of Health (NIH), Bethesda, United States'}]",10.1111/mmi.12271,2013.0,40,Article,,,0,0,0,1,ro,en,
1144,molecular microbiology,The HtrA protease of Borrelia burgdorferi degrades outer membrane protein BmpD and chemotaxis phosphatase CheX,"[{'name': 'J. Coleman', 'affiliation': 'Stony Brook University, Stony Brook, United States'}]",10.1111/mmi.12213,2013.0,37,Article,,,0,0,0,1,ro,en,
1145,molecular microbiology,BadR (BB0693) controls growth phase-dependent induction of rpoS and bosR in Borrelia burgdorferi via recognizing TAAAATAT motifs,"[{'name': 'Z. Ouyang', 'affiliation': 'UT Southwestern Medical School, Dallas, United States'}]",10.1111/mmi.13206,2015.0,23,Article,,,0,0,0,1,ro,en,
1146,bmc infectious diseases,Dirofilaria repens microfilariae from a human node fine-needle aspirate: A case report,"[{'name': 'L.F. Sulekova', 'affiliation': 'Sapienza Università di Roma, Rome, Italy'}]",10.1186/s12879-016-1582-3,2016.0,19,Article,,,0,0,0,1,en,en,
1147,scientific reports,A multiplex serologic platform for diagnosis of tick-borne diseases,"[{'name': 'R. Tokarz', 'affiliation': 'Columbia University Irving Medical Center, New York, United States'}]",10.1038/s41598-018-21349-2,2018.0,27,Article,,,0,0,0,1,fr,en,
1148,scientific reports,Borrelia burgdorferi surface protein Lmp1 facilitates pathogen dissemination through ticks as studied by an artificial membrane feeding system,"[{'name': 'J. Koci', 'affiliation': 'University of Maryland, College Park, College Park, United States'}]",10.1038/s41598-018-20208-4,2018.0,10,Article,,,0,0,0,1,fr,en,
1149,scientific reports,The role of Mannose Binding Lectin in the immune response against Borrelia burgdorferi sensu lato,"[{'name': 'J. Coumou', 'affiliation': 'Universiteit van Amsterdam, Amsterdam, Netherlands'}]",10.1038/s41598-018-37922-8,2019.0,13,Article,,,0,0,0,1,fr,en,
1150,scientific reports,Genospecies of Borrelia burgdorferi sensu lato detected in 16 mammal species and questing ticks from northern Europe,"[{'name': 'A. Mysterud', 'affiliation': 'Universiteit Antwerpen, Antwerpen, Belgium'}]",10.1038/s41598-019-41686-0,2019.0,12,Article,,,0,0,0,1,fr,en,
1151,molecular microbiology,Analysis of a flagellar filament cap mutant reveals that HtrA serine protease degrades unfolded flagellin protein in the periplasm of Borrelia burgdorferi,"[{'name': 'K. Zhang', 'affiliation': 'Virginia Commonwealth University, Richmond, United States'}]",10.1111/mmi.14243,2019.0,7,Article,,,0,0,0,1,ro,en,
1152,scientific reports,Susceptibility to infection with Borrelia afzelii and TLR2 polymorphism in a wild reservoir host,"[{'name': 'A. Gomez-Chamorro', 'affiliation': 'Université de Neuchâtel, Neuchatel, Switzerland'}]",10.1038/s41598-019-43160-3,2019.0,6,Article,,,0,0,0,1,fr,en,
1153,scientific reports,Probing an Ixodes ricinus salivary gland yeast surface display with tick-exposed human sera to identify novel candidates for an anti-tick vaccine,"[{'name': 'J.J.A. Trentelman', 'affiliation': 'Universiteit van Amsterdam, Amsterdam, Netherlands'}]",10.1038/s41598-021-92538-9,2021.0,0,Article,,,0,0,0,1,fr,en,
1154,scientific reports,Environmental determinants of the occurrence and activity of Ixodes ricinus ticks and the prevalence of tick-borne diseases in eastern Poland,"[{'name': 'Z. Zając', 'affiliation': 'Medical University of Lublin, Lublin, Poland'}]",10.1038/s41598-021-95079-3,2021.0,0,Article,,,0,0,0,1,fr,en,
1155,bmc infectious diseases,Characterisation of silent and active genes for a variable large protein of Borrelia recurrentis,"['V Vidal', 'S Cutler', 'IG Scragg', '...']",10.1186/1471-2334-2-25,2002.0,11,HTML,,,0,1,0,0,en,en,
1156,bmc infectious diseases,Spatial analysis of hemorrhagic fever with renal syndrome in China,"['L Fang', 'L Yan', 'S Liang', '...']",10.1186/1471-2334-6-77,2006.0,140,HTML,,,0,1,0,0,en,en,
1157,bmc infectious diseases,Erythema caused by a localised skin infection with Arthrobacter mysorens,"['C Imirzalioglu', 'T Hain', 'H Hossain', 'T Chakraborty', '...']",10.1186/1471-2334-10-352,2010.0,12,HTML,,,0,1,0,0,en,en,
1158,bmc infectious diseases,"Doxycycline-mediated effects on persistent symptoms and systemic cytokine responses post-neuroborreliosis: a randomized, prospective, cross-over study","['J Sjöwall', 'A Ledel', 'J Ernerudh', 'C Ekerfelt', '...']",10.1186/1471-2334-12-186,2012.0,22,HTML,,,0,1,0,0,en,en,
1159,bmc infectious diseases,Babesia microti: an unusual travel-related disease,"['E Poisnel', 'M Ebbo', '...']",10.1186/1471-2334-13-99,2013.0,34,HTML,,,0,1,0,0,en,it,
1160,bmc infectious diseases,Doxycycline-induced photosensitivity in patients treated for erythema migrans,"['M Velušček', 'FF Bajrović', 'F Strle', 'D Stupica']",10.1186/s12879-018-3270-y,2018.0,4,HTML,,,0,1,0,0,en,en,
1161,bmc infectious diseases,A case of Henoch-Schönlein purpura associated with scrub typhus,"['JH Im', 'SJ Choi', 'MH Chung', '...']",10.1186/s12879-020-05001-x,2020.0,1,HTML,,,0,1,0,0,en,en,
1162,bmc infectious diseases,The potential impact of climate change on the transmission risk of tick-borne encephalitis in Hungary,"['K Nah', 'Á Bede-Fazekas', '...']",10.1186/s12879-019-4734-4,2020.0,14,HTML,,,0,1,0,0,en,en,
1163,journal of bacteriology,Out of the woods: the remarkable genomes of the genus Borrelia.,"[{'name': 'Steven J Norris', 'affiliation': 'Department of Pathology and Laboratory Medicine, University of Texas Medical School at Houston, Houston, TX 77225-0708, USA. Steven.J.Norris@uth.tmc.edu'}, 'Tao Lin']",10.1128/jb.06317-11,2011.0,0,Journal Article,,,1,0,0,0,en,en,
1164,journal of the american academy of dermatology,The anal groove sign: The use of dermatoscopy for identification of Ixodes ticks.,"[{'name': 'Deirdre M Connolly', 'affiliation': 'Department of Dermatology, Thomas Jefferson University Hospital, Philadelphia, Pennsylvania.'}, {'name': 'Jason B Lee', 'affiliation': 'Department of Dermatology, Thomas Jefferson University Hospital, Philadelphia, Pennsylvania. Electronic address: Jason.lee@jefferson.edu.'}]",10.1016/j.jaad.2016.07.044,2017.0,0,Journal Article,,,1,0,0,0,en,en,
1165,journal of the american academy of dermatology,Anetoderma: Another facet of Lyme disease?,"['Jrgen Bauer', 'Grete Leitz', 'Gabriele Palmedo', 'Heino Hgel']",10.1067/mjd.2003.165,2003.0,16,journal-article,,,0,0,1,0,en,en,
1166,journal of the american academy of dermatology,Lyme borreliosis,"['Katie R. Pang', 'Jashin J. Wu', 'Ulrich Hengge', 'Stephen K. Tyring']",10.1016/j.jaad.2003.10.322,2004.0,0,journal-article,,,0,0,1,0,en,en,
1167,journal of the american academy of dermatology,Lyme-like disease in Brazil,,10.1016/j.jaad.2004.10.485,2005.0,0,journal-article,,,0,0,1,0,en,af,
1168,journal of the american academy of dermatology,Is juvenile localized scleroderma related to Lyme borreliosis?,['Klaus Weber'],10.1016/j.jaad.2009.05.022,2009.0,7,journal-article,,,0,0,1,0,en,en,
1169,journal of the american academy of dermatology,Lyme disease,"['Chinmoy Bhate', 'Robert A. Schwartz']",10.1016/j.jaad.2010.03.047,2011.0,26,journal-article,,,0,0,1,0,en,en,
1170,journal of the american academy of dermatology,Lyme disease,"['Chinmoy Bhate', 'Robert A. Schwartz']",10.1016/j.jaad.2010.03.046,2011.0,39,journal-article,,,0,0,1,0,en,en,
1171,journal of the american academy of dermatology,Bullous Lyme disease,"['Jeffrey B. Tiger', 'Marshall A. Guill', 'M. Shane Chapman']",10.1016/j.jaad.2014.04.038,2014.0,5,journal-article,,,0,0,1,0,en,fr,
1172,journal of the american academy of dermatology,Lyme disease: Beyond erythema migrans,,10.1016/j.jaad.2016.02.598,2016.0,0,journal-article,,,0,0,1,0,en,en,
1173,cureus,Lyme Meningoencephalitis Masquerading as Normal Pressure Hydrocephalus,"['Aakash Desai', 'Gaurav Manek', 'Anand M Krishnan', 'Corina Iorgoveanu', 'Ahmed Zaghloul']",10.7759/cureus.2417,2018.0,0,journal-article,,,0,0,1,0,ro,en,
1174,cureus,The Emergence of a Forgotten Entity: Dermatomyositis-like Presentation of Lyme Disease in Rural Wisconsin,"['Matthew Novitch', 'Ahsan Wahab', 'Radhika Kakarala', 'Ridhwi Mukerji']",10.7759/cureus.2608,2018.0,2,journal-article,,,0,0,1,0,ro,en,
1175,journal of the american academy of dermatology,Hemorrhagic vesiculobullous erythema migrans: An atypical presentation of Lyme disease,,10.1016/j.jaad.2018.05.626,2018.0,0,journal-article,,,0,0,1,0,en,en,
1176,journal of the american academy of dermatology,Bullous Lyme disease in a 5-year-old child: When follow-up is key,,10.1016/j.jaad.2018.05.275,2018.0,0,journal-article,,,0,0,1,0,en,en,
1177,journal of the american college of cardiology,LEADLESS PACEMAKER IN LYME CARDITIS,"['Ameesh Isath', 'Deepak Padmanabhan', 'Niyada Naksuk', 'Danesh Kella', 'Paul Friedman']",10.1016/s0735-1097(18)33072-9,2018.0,0,journal-article,,,0,0,1,0,en,en,
1178,journal of the american college of cardiology,SUDDEN CARDIAC ARREST AND ELECTRICAL STORM: AN UNUSUAL PRESENTATION OF LYME CARDITIS,"['Gunjan Banga', 'Joel Temple']",10.1016/s0735-1097(18)33100-0,2018.0,1,journal-article,,,0,0,1,0,en,en,
1179,cureus,Distinguishing Pediatric Lyme Arthritis of the Hip from Transient Synovitis and Acute Bacterial Septic Arthritis: A Systematic Review and Meta-analysis,"['Aristides I Cruz, Jr.', 'Jason B Anari', 'Jose M Ramirez', 'Wudbhav N Sankar', 'Keith D Baldwin']",10.7759/cureus.2112,2018.0,0,journal-article,,,0,0,1,0,ro,en,
1180,journal of the american college of cardiology,LYME CARDITIS: A CASE OF REVERSIBLE COMPLETE HEART BLOCK AND ATRIAL FLUTTER,"['Adib Chaus', 'Faraz Nasim Kazmi', 'Amina Adil', 'Thomas Pavlovic', 'Anna Hertsberg']",10.1016/s0735-1097(18)33081-x,2018.0,1,journal-article,,,0,0,1,0,en,en,
1181,journal of bacteriology,RNase III Processing of rRNA in the Lyme Disease Spirochete Borrelia burgdorferi,"['Melissa L. Anacker', 'Dan Drecktrah', 'Richard D. LeCoultre', 'Meghan Lybecker', 'D. Scott Samuels']",10.1128/jb.00035-18,2018.0,5,journal-article,,,0,0,1,0,en,en,
1182,journal of bacteriology,Borrelia burgdorferi SpoVG DNA- and RNA-Binding Protein Modulates the Physiology of the Lyme Disease Spirochete,"['Christina R. Savage', 'Brandon L. Jutras', 'Aaron Bestor', 'Kit Tilly', 'Patricia A. Rosa', 'Yvonne Tourand', 'Philip E. Stewart', 'Catherine A. Brissette', 'Brian Stevenson']",10.1128/jb.00033-18,2018.0,9,journal-article,,,0,0,1,0,en,en,
1183,cureus,A Case of Disseminated Lyme Disease Presenting as Chronic Urticaria,"['Mary Michael', 'Tamara Gmitter']",10.7759/cureus.5600,2019.0,0,journal-article,,,0,0,1,0,ro,en,
1184,cureus,"Anchoring Bias, Lyme Disease, and the Diagnosis Conundrum","['Luis E Aguirre', 'Teresa Chueng', 'Marco Lorio', 'Michael Mueller']",10.7759/cureus.4300,2019.0,0,journal-article,,,0,0,1,0,ro,en,
1185,cureus,Lyme Carditis: A Rare Presentation of Sinus Bradycardia Without Any Conduction Defects,"['Brittney A Grella', 'Mihir Patel', 'Satish Tadepalli', 'Christopher W Bader', 'Kenneth Kronhaus']",10.7759/cureus.5554,2019.0,1,journal-article,,,0,0,1,0,ro,en,
1186,cureus,Lyme Disease with Erythema Migrans and Seventh Nerve Palsy in an African-American Man,"['Rebekah Dennison', 'Cheryl Novak', 'Alison Rebman', 'Arun Venkatesan', 'John Aucott']",10.7759/cureus.6509,2019.0,1,journal-article,,,0,0,1,0,ro,en,
1187,journal of the american college of cardiology,Diagnosis and Treatment of Lyme Carditis,"['Cynthia Yeung', 'Adrian Baranchuk']",10.1016/j.jacc.2018.11.035,2019.0,32,journal-article,,,0,0,1,0,en,en,
1188,journal of the american college of cardiology,ROLE OF IMAGING IN LYME CARDITIS,"['Sharan Rufus Ponniah', 'Chander Shekhar', 'Prabhakaran Gopalakrishnan']",10.1016/s0735-1097(19)32869-4,2019.0,0,journal-article,,,0,0,1,0,en,en,
1189,journal of the american academy of dermatology,Multiple lesions of erythema migrans in a “Christmas tree” pattern as a presenting sign of Lyme disease,"['Joseph C. Pierson', 'Andrew R. Tegeder', 'Kendra Lesiak']",10.1016/j.jaad.2017.03.036,2019.0,2,journal-article,,,0,0,1,0,en,en,
1190,journal of bacteriology,DksA Controls the Response of the Lyme Disease Spirochete Borrelia burgdorferi to Starvation,"['William K. Boyle', 'Ashley M. Groshong', 'Dan Drecktrah', 'Julie A. Boylan', 'Frank C. Gherardini', 'Jon S. Blevins', 'D. Scott Samuels', 'Travis J. Bourret']",10.1128/jb.00582-18,2019.0,8,journal-article,,,0,0,1,0,en,en,
