,publication,title,authors,doi,year,cites,type,abstract,abstractLength,pubmed,gscholar,crossref,scopus,publicationLanguage,titleLanguage,abstractLanguage
1356,veterinary parasitology,Ticks from cats in the United States: Patterns of infestation and infection with pathogens,"[{'name': 'S.E. Little', 'affiliation': 'Oklahoma State University, Stillwater, United States'}]",10.1016/j.vetpar.2018.05.002,2018.0,25,Article,"Ticks are an important but under recognized parasitic threat to cats in many areas of the United States. To characterize the species and stages of ticks most commonly recovered from cats and determine the prevalence of disease agents in the ticks, we conducted a survey of ticks removed from cats at veterinary practices in 18 states from April 2016–June 2017. A total of 796 ticks were submitted from 332 cats from 41 different veterinary practices. A single tick was submitted from the majority of cats, with a mean infestation intensity of 2.4 (range 1–46). The most common tick was Ixodes scapularis , accounting for 422/796 (53.0%) ticks submitted, followed by Amblyomma americanum (224/796; 28.1%) and Dermacentor variabilis (131/796; 16.5%); a few I. pacificus , I. banksi , D. occidentalis , A. maculatum , Rhipicephalus sanguineus , and Otobius megnini were also submitted. A majority of ticks were adults (593/796; 74.5%); females predominated in all adult tick submissions including I. scapularis (277/327; 84.7% female), A. americanum (66/128; 51.6% female), and D. variabilis (75/126; 59.5% female). Immature ticks included 186 nymphs and 17 larvae and were primarily I. scapularis and A. americanum . Adult I. scapularis were most reported to be attached to the dorsal head and neck; A. americanum to the abdomen and perianal region; and D. variabilis to the back and ear. Ticks were collected in every month; the largest number of submissions were in May and June (42.5% of ticks) and October and November (35.9% of ticks). Adults of I. scapularis were most commonly submitted October through December, A. americanum March through June, and D. variabilis May through July. Cats with ticks were predominantly male (58.8%) and altered (76.2%), and most reportedly spent >30% of time outdoors, although 64/294 (21.8%) for which lifestyle estimates were provided were reported to live primarily (≤30% of time outside; n = 54) or entirely (100%; n = 10) indoors. Assay of ticks removed from cats revealed I. scapularis were infected with Borrelia burgdorferi (25.7%) and Anaplasma phagocytophilum (4.4%); A. americanum were infected with Ehrlichia chaffeensis (1.3%); and D. variabilis were infected with spotted fever group Rickettsia spp. (3.1%). No ticks in this study tested positive for Cytauxzoon felis . Pet cats, including those that live primarily indoors, are at risk of tick infestation, potentially exposed to tick-borne disease agents, and would benefit from routine tick control.",2503,0,0,0,1,lt,en,
1357,journal of the pediatric infectious diseases society,Congenital babesiosis after maternal infection with Borrelia burgdorferi and Babesia microti,"[{'name': 'K. Saetre', 'affiliation': ""Children's Medical Center, Tulsa, United States""}]",10.1093/jpids/pix074,2018.0,13,Article,403 response,12,0,0,0,1,en,en,
1358,bmc microbiology,"Bacterial microbiomes of Ixodes scapularis ticks collected from Massachusetts and Texas, USA","[{'name': 'S. Thapa', 'affiliation': ""Texas Children's Hospital Houston, Houston, United States""}]",10.1186/s12866-019-1514-7,2019.0,19,Article,"Background. The blacklegged tick, Ixodes scapularis , is the primary vector of the Lyme disease spirochete Borrelia burgdorferi in North America. Though the tick is found across the eastern United States, Lyme disease is endemic to the northeast and upper midwest and rare or absent in the southern portion of the vector’s range. In an effort to better understand the tick microbiome from diverse geographic and climatic regions, we analysed the bacterial community of 115 I. scapularis adults collected from vegetation in Texas and Massachusetts, representing extreme ends of the vector’s range, by massively parallel sequencing of the 16S V4 rRNA gene. In addition, 7 female I. scapularis collected from dogs in Texas were included in the study. Results. Male I. scapularis ticks had a more diverse bacterial microbiome in comparison to the female ticks. Rickettsia spp. dominated the microbiomes of field-collected female I. scapularis from both regions, as well as half of the males from Texas. In addition, the male and female ticks captured from Massachusetts contained high proportions of the pathogens Anaplasma and Borrelia , as well as the arthropod endosymbiont Wolbachia . None of these were found in libraries generated from ticks collected in Texas. Pseudomonas , Acinetobacter and Mycobacterium were significantly differently abundant ( p < 0.05) between the male ticks from Massachusetts and Texas. Anaplasma and Borrelia were found in 15 and 63% of the 62 Massachusetts ticks, respectively, with a co-infection rate of 11%. Female ticks collected from Texas dogs were particularly diverse, and contained several genera including Rickettsia , Pseudomonas , Bradyrhizobium , Sediminibacterium , and Ralstonia . Conclusions. Our results indicate that the bacterial microbiomes of I. scapularis ticks vary by sex and geography, with significantly more diversity in male microbiomes compared to females. We found that sex plays a larger role than geography in shaping the composition/diversity of the I. scapularis microbiome, but that geography affects what additional taxa are represented (beyond Rickettsia ) and whether pathogens are found. Furthermore, recent feeding may have a role in shaping the tick microbiome, as evident from a more complex bacterial community in female ticks from dogs compared to the wild-caught questing females. These findings may provide further insight into the differences in the ability of the ticks to acquire, maintain and transmit pathogens. Future studies on possible causes and consequences of these differences will shed additional light on tick microbiome biology and vector competence.",2641,0,0,0,1,cy,en,
1359,journal of the pediatric infectious diseases society,Clinical features and outcomes of children with culture-negative septic arthritis,"[{'name': 'E. Spyridakis', 'affiliation': ""The Children's Hospital of Philadelphia, Philadelphia, United States""}]",10.1093/jpids/piy034,2019.0,11,Article,403 response,12,0,0,0,1,en,en,
1360,medical and veterinary entomology,A nationwide study on Borrelia burgdorferi s.l. infection rates in questing Ixodes ricinus: a six-year snapshot study in protected recreational areas in England and Wales,"[{'name': 'B. Cull', 'affiliation': 'Public Health England, London, United Kingdom'}]",10.1111/mve.12503,2021.0,3,Article,503 response,12,0,0,0,1,en,en,
1361,bmc microbiology,Influence of arthritis-related protein (BBF01) on infectivity of Borrelia burgdorferi B31,"['D Imai', 'K Holden', 'EM Velazquez', 'S Feng', 'E Hodzic', '...']",10.1186/1471-2180-13-100,2013.0,15,HTML,"Background. Lyme borreliosis, caused by tick-borne Borrelia burgdorferi , is a multi-phasic, multi-system disease in humans. Similar to humans, C3H mice develop arthritis and carditis, with resolution and periodic bouts of recurrence over the course of persistent infection. Borrelia burgdorferi arthritis-related protein (Arp/BBF01), a highly conserved protein among B. burgdorferi s.s. isolates, has been shown to be antigenic in humans with Lyme borreliosis, and a target for antibody-mediated disease resolution in the mouse model. Results. A mutant strain of B. burgdorferi s.s. deficient of the arp gene and a complemented version of that mutant were created and examined for phenotypic effects in mice compared to wild-type B. burgdorferi . Deletion of arp did not abolish infectivity, but did result in a higher infectious dose compared to wild-type B. burgdorferi , which was restored by complementation. Spirochete burdens in tissues of C3H- scid mice were lower when infected with the arp mutant, compared to wild-type, but arthritis was equally severe. Spirochete burdens were also lower in C3H mice infected with the arp mutant, but disease was markedly reduced. Ticks that fed upon infected C3H mice were able to acquire infection with both wild-type and arp mutant spirochetes. Arp mutant spirochetes were marginally able to be transmitted to naïve hosts by infected ticks. Conclusion. These results indicated that deletion of BBF01/ arp did not abrogate, but diminished infectivity and limited spirochete burdens in tissues of both immunocompetent and immunodeficient hosts, and attenuated, but did not abolish the ability of ticks to acquire or transmit infection.",1681,0,1,0,0,cy,en,
1362,bmc genomics,Comparative genomics reveals multiple pathways to mutualism for tick-borne pathogens,"['S Lockwood', 'KA Brayton', 'SL Broschat']",10.1186/s12864-016-2744-9,2016.0,14,HTML,"Background. Multiple important human and livestock pathogens employ ticks as their primary host vectors. It is not currently known whether this means of infecting a host arose once or many times during evolution. Results. In order to address this question, we conducted a comparative genomics analysis on a set of bacterial pathogens from seven genera – Borrelia, Rickettsia, Anaplasma, Ehrlichia, Francisella, Coxiella , and Bartonella , including species from three different host vectors – ticks, lice, and fleas. The final set of 102 genomes used in the study encoded a total of 120,046 protein sequences. We found that no genes or metabolic pathways were present in all tick-borne bacteria. However, we found some genes and pathways were present in subsets of tick-transmitted organisms while absent from bacteria transmitted by lice or fleas. Conclusion. Our analysis suggests that the ability of pathogens to be transmitted by ticks arose multiple times over the course of evolution. To our knowledge, this is the most comprehensive study of tick transmissibility to date.",1079,0,1,0,0,ca,en,
1363,mmw fortschritte der medizin,[Clinical aspects of neuroborreliosis].,"[{'name': 'Hans-Walter Pfister', 'affiliation': 'Neurologische Klinik und Poliklinik, Klinikum München-Grosshadern, LMU München. Hans-Walter.Pfister@med.uni-muenchen.de'}]",10.1007/bf03366785,2010.0,0,Journal Article,Error after redirect,20,1,0,0,0,de,en,
1364,the nurse practitioner,Lyme disease: a diagnostic dilemma.,"[{'name': 'Virginia Savely', 'affiliation': 'TBD Medical Consultants, San Francisco, CA, USA.'}]",10.1097/01.npr.0000383661.45156.09,2010.0,0,Journal Article,Previous Abstract Next Abstract,31,1,0,0,0,en,it,
1365,pediatrics in review,Arthritis in children and adolescents.,"[{'name': 'Janice John', 'affiliation': 'Department of Pediatrics, Stony Brook University School of Medicine, Stony Brook, NY, USA.'}, 'Latha Chandran']",10.1542/pir.32-11-470,2011.0,0,Journal Article,No response,11,1,0,0,0,en,en,
1366,archives of internal medicine,Diagnosing lyme disease: getting the details right.,"[{'name': 'Jonathan A Edlow', 'affiliation': 'Department of Emergency Medicine, Beth Israel Deaconess Medical Center, Boston, MA 02115, USA. jedlow@caregroup.harvard.edu'}]",10.1001/archinternmed.2012.4003,2012.0,0,Journal Article,403 response,12,1,0,0,0,en,en,
1367,mmw fortschritte der medizin,[Post-Treatment Lyme Disease Syndrome only a phantom?].,['K Bechter'],10.1007/s15006-013-2392-9,2013.0,0,Journal Article,Error after redirect,20,1,0,0,0,de,en,
1368,"tidsskrift for den norske laegeforening : tidsskrift for praktisk medicin, ny raekke",[The lyme borreliosis controversy].,['Elling Ulvestad'],10.4045/tidsskr.13.1229,2013.0,0,Journal Article,No abstract found,17,1,0,0,0,da,en,
1369,pediatrics in review,Borrelia burgdorferi (Lyme disease).,"[{'name': 'Eugene D Shapiro', 'affiliation': 'Departments of Pediatrics, Epidemiology of Microbial Diseases, and Investigative Medicine, Yale University Schools of Medicine and of Public Health and Graduate School of Arts and Sciences, New Haven, CT.'}]",10.1542/pir.35-12-500,2014.0,0,Journal Article,OpenUrl Abstract / FREE Full Text,33,1,0,0,0,en,en,
